x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
0.0,580.6696,55.018776,732.1967,0,0.6173732,,person
207.79747,26.947706,270.07886,152.18575,0,0.6142113,,person
864.9461,2.528738,904.4273,129.81487,0,0.609138,,person
336.56427,462.10995,395.91214,614.1325,0,0.6004476,,person
1035.3375,433.1938,1083.0048,577.0114,0,0.59219563,,person
926.768,440.81735,1007.5329,596.77045,0,0.57277656,,person
1732.2257,231.6969,1810.8805,388.8814,0,0.57174253,,person
1819.7509,124.48773,1866.9972,248.52658,0,0.5430319,,person
1383.3486,21.877544,1421.8564,155.86206,0,0.49451336,,person
1765.4678,126.17278,1825.8765,242.34555,0,0.4924639,,person
386.02737,478.91354,462.26526,641.6845,0,0.42132035,,person
455.6401,487.39554,507.16745,619.3847,0,0.3616077,,person
1803.1791,465.92258,1892.1515,657.0995,0,0.823113,,person
181.93784,839.04,283.17117,1054.2657,0,0.8211652,,person
522.761,710.6739,613.86914,880.1085,0,0.8033195,,person
702.76227,526.862,784.62634,725.6144,0,0.7737903,,person
919.5064,586.3614,998.2573,771.32794,0,0.7639094,,person
1549.7697,178.46814,1611.8962,326.9797,0,0.75284386,,person
907.78656,178.84552,962.5944,321.205,0,0.74615544,,person
517.0804,550.8456,585.0255,721.43616,0,0.7349171,,person
1245.318,440.3292,1320.4286,608.7338,0,0.7272446,,person
817.8953,3.407547,860.7039,132.94176,0,0.6679504,,person
207.0342,28.766453,269.9462,154.71474,0,0.6624139,,person
72.952995,106.83562,117.098465,228.64105,0,0.6598969,,person
1159.2632,358.57022,1221.281,491.4938,0,0.6516384,,person
713.86456,44.45453,763.7523,169.78415,0,0.6509042,,person
676.3638,102.687126,729.62256,243.71408,0,0.6435224,,person
437.96695,21.148916,495.1409,122.29903,0,0.64220256,,person
1057.1099,276.1854,1126.3096,430.47885,0,0.63470405,,person
1036.567,425.662,1082.2334,573.6275,0,0.6324498,,person
865.433,2.3540497,904.2605,130.37843,0,0.6161317,,person
926.86395,442.8729,1007.3293,586.6207,0,0.5991746,,person
1166.226,118.2622,1215.712,229.77013,0,0.59156364,,person
336.5033,461.88907,395.84045,614.27563,0,0.58970666,,person
0.07383728,581.2039,55.434277,735.55743,0,0.5648394,,person
1820.8273,125.42237,1867.0083,248.45139,0,0.5629302,,person
1733.018,230.98892,1811.1835,388.08154,0,0.4681055,,person
384.9636,475.58698,464.48337,641.7724,0,0.46725613,,person
1382.5519,21.90651,1420.8876,155.85399,0,0.46045607,,person
1765.9395,127.22754,1825.7249,240.68211,0,0.39291957,,person
455.02258,486.70404,507.1985,617.9275,0,0.32295302,,person
927.5098,483.16086,1003.87305,601.2495,0,0.27084655,,person
920.1953,591.932,1002.31134,772.8457,0,0.84314954,,person
1802.0497,473.25577,1896.4135,669.6609,0,0.82173,,person
906.6513,181.9856,960.44403,324.40063,0,0.77961737,,person
520.50006,718.7712,618.0626,891.8077,0,0.7684597,,person
1548.0269,174.8995,1611.6058,326.10565,0,0.7440256,,person
0.0,587.11365,60.41622,747.03375,0,0.74320614,,person
1244.9355,431.81323,1321.1781,594.6165,0,0.71028715,,person
700.8498,521.0774,786.9985,700.21313,0,0.67098784,,person
1057.6738,272.66684,1125.0735,431.442,0,0.66589445,,person
927.9395,445.1457,1008.83606,606.73773,0,0.6534089,,person
183.43298,847.26166,286.6565,1057.1069,0,0.6532281,,person
817.8005,1.9686184,861.6125,131.94882,0,0.6458697,,person
1036.8748,417.05054,1085.9038,558.3393,0,0.64137936,,person
712.9629,42.881966,764.9477,163.88988,0,0.6392481,,person
71.82596,107.6018,117.40544,228.88994,0,0.63682586,,person
1821.9968,125.70019,1868.2888,247.46317,0,0.6183054,,person
866.0885,1.4172821,903.5801,130.15788,0,0.6057248,,person
1163.3853,359.4137,1222.5049,492.57074,0,0.6028738,,person
206.86958,30.805178,269.53046,156.0619,0,0.5971844,,person
515.9978,557.6272,585.1419,723.9163,0,0.59228796,,person
674.78656,101.8198,728.8614,242.03244,0,0.563558,,person
1165.6677,117.191765,1214.9956,228.18077,0,0.536171,,person
443.5612,18.634907,497.5536,120.84522,0,0.5272689,,person
336.04715,461.27444,391.9535,613.83093,0,0.48997858,,person
383.95853,483.79184,464.63022,641.24036,0,0.42371625,,person
1382.3668,21.882717,1420.1287,155.26619,0,0.37778562,,person
1765.0906,127.997154,1823.8231,243.71912,0,0.36380896,,person
1736.0376,239.67233,1814.3218,390.92047,0,0.35470337,,person
920.9804,592.5993,1004.27875,774.4182,0,0.84341294,,person
1802.1644,476.6598,1897.0339,672.19507,0,0.8286364,,person
183.95572,850.2314,287.09235,1057.1412,0,0.77696186,,person
905.5968,184.50258,960.29297,323.8625,0,0.77542084,,person
0.0,586.99097,61.638336,756.7482,0,0.74970454,,person
1549.0309,174.42838,1610.9535,323.54352,0,0.7335564,,person
520.1959,723.84454,617.53625,899.8003,0,0.73030365,,person
700.8884,517.9673,786.63104,699.222,0,0.72748226,,person
1243.767,426.74124,1319.8213,589.09656,0,0.68529546,,person
1058.1011,269.80832,1123.406,429.44736,0,0.66706514,,person
514.3499,559.4801,585.76013,720.9582,0,0.65928644,,person
1823.3035,127.515335,1869.4556,248.01439,0,0.65610284,,person
817.5455,1.5498505,861.5653,129.99376,0,0.64919037,,person
206.18065,35.494125,269.63126,156.73375,0,0.6399749,,person
1036.2579,414.33572,1085.513,554.604,0,0.6337442,,person
71.46181,108.18022,117.44834,229.47414,0,0.61034405,,person
865.9486,1.0094147,903.2721,129.80978,0,0.6098771,,person
712.81256,41.956856,765.02783,160.69643,0,0.5976854,,person
674.3954,100.54331,729.373,239.9956,0,0.59382963,,person
1163.907,362.1551,1222.834,492.37485,0,0.59326404,,person
1165.7334,114.5247,1216.3236,228.5538,0,0.5662959,,person
448.70465,19.919277,494.73993,118.75917,0,0.5621561,,person
928.966,450.40228,1009.795,608.5208,0,0.5085899,,person
336.46667,461.66373,392.99628,613.6354,0,0.4973451,,person
383.31537,483.8333,465.10648,641.5093,0,0.43221942,,person
1382.1831,21.8306,1420.2511,155.36443,0,0.40587774,,person
1739.6279,235.58601,1815.5585,389.06116,0,0.40326643,,person
1768.7018,131.53912,1822.3722,246.69809,0,0.35384682,,person
1223.6704,0.39175415,1258.7058,78.12847,0,0.28018016,,person
921.77325,595.73755,1004.3461,773.6715,0,0.82694656,,person
1803.5557,480.47855,1898.1765,672.3807,0,0.81636196,,person
184.92426,856.0093,287.32736,1059.1311,0,0.78325844,,person
519.398,726.17584,617.9271,908.0461,0,0.7680753,,person
905.7612,185.15456,959.7645,324.4122,0,0.7591086,,person
0.0,591.9654,64.2421,762.3489,0,0.75081944,,person
1547.7048,171.99083,1609.4008,322.1465,0,0.73057175,,person
1244.5612,422.84702,1320.1245,588.6854,0,0.72737235,,person
699.66724,515.63525,788.20166,689.97473,0,0.7243733,,person
512.22235,561.037,585.3662,721.4068,0,0.7049756,,person
1035.6079,411.99298,1086.2207,553.0957,0,0.67968124,,person
675.3939,98.200356,729.0909,239.06815,0,0.6496937,,person
1056.4292,266.59525,1123.6143,427.0918,0,0.6416764,,person
818.3353,0.937603,860.99194,128.4948,0,0.6272267,,person
204.21272,35.79943,269.98416,158.25403,0,0.613925,,person
1824.5326,128.70645,1869.9512,250.08775,0,0.61262435,,person
450.65982,19.271187,496.66544,119.01315,0,0.59923935,,person
866.0197,0.77124023,903.02625,129.69994,0,0.5846861,,person
1163.6162,365.3032,1222.2909,497.5352,0,0.5824445,,person
712.5844,40.810684,765.4118,160.03839,0,0.5460796,,person
1164.9956,114.567924,1216.3656,228.24419,0,0.53079605,,person
69.92469,112.16155,116.95159,229.35234,0,0.52278864,,person
1738.2986,239.94154,1816.3605,391.14606,0,0.49993908,,person
929.9227,453.8432,1009.01587,612.4565,0,0.4829839,,person
335.7552,461.59216,391.5965,613.17426,0,0.46468484,,person
383.40552,485.55295,466.46823,641.9717,0,0.40447113,,person
1382.1123,22.163795,1420.1581,155.23764,0,0.39600295,,person
1768.5433,131.73601,1823.2325,247.9092,0,0.36439946,,person
1222.8318,0.6892319,1256.3746,77.80124,0,0.27230626,,person
923.4611,599.22363,1005.3968,771.26605,0,0.8451343,,person
521.6029,728.1708,619.048,918.2414,0,0.80788946,,person
905.8484,186.35376,959.94104,323.39914,0,0.7702469,,person
1244.3408,422.14563,1320.0802,588.1408,0,0.7649041,,person
1547.3505,171.08519,1609.6917,320.7614,0,0.72960365,,person
1805.591,487.05774,1900.1492,671.81854,0,0.7224194,,person
511.8664,563.0146,584.9621,721.0802,0,0.70185655,,person
0.005962372,600.9846,65.538666,772.0227,0,0.6942876,,person
697.578,514.0129,785.78766,690.5037,0,0.69394934,,person
676.9139,95.19738,729.3701,236.6279,0,0.6877253,,person
1034.9767,411.30707,1084.4309,551.48456,0,0.68609196,,person
818.042,0.34197235,861.3651,124.80647,0,0.65414464,,person
1738.4011,243.7239,1815.939,390.51096,0,0.65306854,,person
1823.9843,129.10457,1870.7538,252.18367,0,0.6513914,,person
1164.498,371.0832,1221.5402,502.79425,0,0.6511688,,person
203.41283,36.05459,269.06876,160.45839,0,0.63536775,,person
70.27474,111.51091,116.95572,230.33473,0,0.6148583,,person
1056.8932,264.3662,1123.2496,424.6735,0,0.60992,,person
183.8195,857.7257,286.08902,1060.7944,0,0.59592676,,person
866.0365,0.15958786,903.07526,128.03873,0,0.59134865,,person
712.8448,40.22136,766.1074,159.0135,0,0.5828246,,person
455.29477,16.805809,493.89322,118.593475,0,0.5578636,,person
1165.3632,113.85634,1216.8348,227.07532,0,0.542339,,person
184.43956,858.7974,286.74564,1059.159,14,0.49102798,,bird
931.19037,455.10474,1008.3034,619.41534,0,0.48895422,,person
336.32455,461.26367,391.707,613.3652,0,0.46580046,,person
1381.9592,22.348114,1419.846,155.60939,0,0.44042715,,person
382.9944,483.16464,463.84488,641.50854,0,0.39618224,,person
1770.4993,131.60307,1821.9973,248.55931,0,0.3716877,,person
1222.2925,0.4080248,1256.446,76.11747,0,0.26976544,,person
923.7864,601.4211,1006.23016,769.1049,0,0.8471564,,person
522.1813,737.4027,620.0201,923.7744,0,0.82784843,,person
904.81146,187.36969,959.57794,323.56427,0,0.77833366,,person
697.33527,510.5857,782.6847,685.0658,0,0.7265095,,person
1546.4272,169.1667,1609.246,317.17523,0,0.7143682,,person
1824.2556,130.32077,1872.5654,255.652,0,0.71269095,,person
0.03490448,602.67065,69.36684,774.259,0,0.7088577,,person
1164.2183,373.2322,1221.9872,508.5878,0,0.7003265,,person
1806.2142,490.6129,1902.8712,671.6393,0,0.68634015,,person
677.9089,94.29609,729.1159,233.97488,0,0.6854307,,person
1245.1415,420.65057,1319.4197,584.26025,0,0.67672,,person
1741.1193,240.39066,1818.3748,392.77133,0,0.660231,,person
1056.4199,261.467,1122.1729,419.7159,0,0.6591191,,person
185.92163,862.1653,286.86868,1059.3953,0,0.6587293,,person
70.49643,111.88831,117.094185,230.88022,0,0.6585202,,person
512.38556,565.6509,585.0745,721.095,0,0.6573133,,person
1034.5378,409.4361,1083.9774,550.90576,0,0.6387718,,person
203.32864,36.627243,268.69482,163.86394,0,0.6360111,,person
817.7654,0.0,861.326,121.82337,0,0.63102376,,person
931.8349,454.98535,1009.8294,622.931,0,0.6297192,,person
865.54065,0.0,902.5488,126.95821,0,0.57407343,,person
714.12537,39.513054,765.8293,157.91519,0,0.5605275,,person
460.318,18.723106,494.66473,116.77634,0,0.5548082,,person
1165.3755,111.65199,1217.7631,226.7454,0,0.5488728,,person
1771.5275,131.94356,1825.504,250.079,0,0.46962515,,person
336.0524,461.35812,391.91083,613.3027,0,0.46758288,,person
1382.1194,22.276325,1419.8329,155.51411,0,0.45721552,,person
382.8061,482.7528,464.0899,641.3846,0,0.39245874,,person
1222.8124,0.6763029,1256.0607,75.05086,0,0.28490108,,person
923.62994,603.1641,1006.9986,771.79803,0,0.8411371,,person
525.50574,743.0704,622.1205,932.3919,0,0.8122392,,person
1826.595,132.46107,1873.8783,258.1031,0,0.73880374,,person
904.3806,191.07106,957.0227,328.7779,0,0.73745084,,person
697.5361,505.49902,775.70215,678.63165,0,0.73492426,,person
1165.6289,379.52036,1222.5006,516.6503,0,0.7310729,,person
678.65295,88.85154,731.2581,224.28842,0,0.72054416,,person
511.39383,570.53455,587.41846,717.9145,0,0.69382286,,person
1057.8517,258.06357,1119.756,406.4142,0,0.67487127,,person
1812.6262,494.3237,1907.9934,672.76434,0,0.67331386,,person
1248.3062,419.25073,1319.3398,589.36255,0,0.6706837,,person
188.57437,868.8573,288.5899,1060.4354,0,0.6658901,,person
1545.7527,169.88585,1606.8118,308.3154,0,0.663274,,person
70.61815,112.00072,117.27667,231.465,0,0.65076643,,person
818.0713,0.38366318,862.2312,121.477715,0,0.6497788,,person
1033.8485,407.87247,1082.7681,551.836,0,0.62112296,,person
1774.2828,132.07915,1827.9287,256.4591,0,0.5965473,,person
1741.734,251.25238,1816.247,397.22345,0,0.57576853,,person
865.9558,0.0,902.7404,124.81826,0,0.558951,,person
201.07228,38.91062,268.11844,165.40614,0,0.55684215,,person
716.45764,30.775835,767.0281,152.84744,0,0.5508004,,person
466.849,17.990564,500.81177,119.5963,0,0.54218054,,person
0.0,609.08185,75.407,781.64246,0,0.52905464,,person
1164.4907,109.56976,1220.0775,224.54956,0,0.52176774,,person
1381.8217,22.321632,1419.8036,155.7404,0,0.5056905,,person
188.29642,868.071,287.50507,1060.024,14,0.47828925,,bird
336.15472,460.1476,389.76694,606.58777,0,0.47606644,,person
382.54135,482.02158,462.84833,641.016,0,0.34834766,,person
941.84784,460.39145,1016.5358,629.1456,0,0.28050727,,person
1222.5042,0.6852522,1254.8864,75.14829,0,0.27445439,,person
947.5642,462.17233,1014.0584,589.71967,0,0.2683139,,person
524.00555,745.60913,623.00555,932.3441,0,0.8104706,,person
923.43036,606.5951,1006.9312,780.04047,0,0.8095683,,person
1165.4712,382.49167,1223.9767,522.1969,0,0.7742497,,person
1813.8853,495.85574,1910.3939,672.4506,0,0.7290321,,person
679.66785,87.713974,731.04285,220.53973,0,0.7215873,,person
1826.6356,132.76886,1875.802,260.1126,0,0.72031796,,person
511.746,573.8831,588.3994,719.07874,0,0.71731925,,person
190.76779,873.9133,292.50513,1061.6089,0,0.70887953,,person
1249.0413,415.42648,1319.9375,588.60156,0,0.7023293,,person
902.0233,191.9248,957.0344,333.80545,0,0.6930798,,person
934.1475,468.82462,1016.1469,639.69293,0,0.6830543,,person
695.56934,503.60825,772.05054,689.4315,0,0.6746126,,person
1057.3009,257.1482,1120.5287,403.4026,0,0.67095536,,person
818.4093,0.3585949,863.0636,120.381386,0,0.6662481,,person
1545.3907,164.04927,1607.8568,305.63113,0,0.6644008,,person
1032.934,405.69043,1084.3339,552.0741,0,0.6598082,,person
69.17952,109.89641,117.08879,234.07452,0,0.65557593,,person
466.87128,16.698217,507.49826,120.19331,0,0.6200951,,person
1777.4396,132.40466,1827.7266,256.32953,0,0.6115765,,person
0.0,611.5521,76.70524,780.85547,0,0.591421,,person
865.97186,0.0,903.1097,119.537025,0,0.5795369,,person
1164.4473,107.84572,1220.1846,224.08154,0,0.5572531,,person
718.941,32.867752,765.67426,151.17247,0,0.5517348,,person
1742.2838,252.33481,1817.2391,401.94855,0,0.5083759,,person
201.61232,38.73358,267.17776,164.72763,0,0.50718164,,person
336.1214,460.10724,389.33917,606.0592,0,0.47233567,,person
1382.1538,22.491417,1419.5549,155.77278,0,0.47119007,,person
382.63715,484.5588,463.3744,640.39655,0,0.3367082,,person
1221.8329,0.91249466,1254.4634,75.18851,0,0.27244917,,person
1168.283,384.79285,1224.939,525.32227,0,0.8294301,,person
526.9581,748.5681,624.6281,932.30164,0,0.8035128,,person
901.8924,192.90211,956.1403,339.70526,0,0.76217127,,person
1815.4769,497.1225,1911.2623,670.41064,0,0.7581861,,person
923.2454,608.85443,1006.9001,791.6867,0,0.74546295,,person
509.97885,576.6122,587.1795,724.27704,0,0.7327812,,person
1251.327,411.73645,1320.9137,584.0583,0,0.7213211,,person
679.57434,86.39916,730.2949,217.94652,0,0.7175491,,person
1827.0659,133.97449,1878.4431,263.4288,0,0.70489997,,person
1056.8184,255.39299,1121.4875,397.47638,0,0.68957025,,person
1546.4692,162.91763,1607.5327,301.77972,0,0.68594277,,person
68.84184,110.062386,117.17391,234.54727,0,0.68409896,,person
192.15886,877.8459,299.88153,1073.6134,0,0.6773849,,person
694.80176,503.02725,772.28796,690.9357,0,0.6686007,,person
0.0,613.78217,80.21827,781.4057,0,0.6670257,,person
819.2675,0.42375183,862.24255,119.897736,0,0.6569861,,person
1032.4161,404.34888,1083.1909,551.4104,0,0.6565115,,person
864.94336,0.0,903.2743,118.18671,0,0.58522505,,person
1779.2715,134.06561,1828.8806,257.00702,0,0.5817759,,person
471.065,17.441643,512.97516,119.67874,0,0.56899166,,person
720.3012,27.13527,765.1064,151.28197,0,0.5601235,,person
1165.3213,106.724144,1220.5991,216.3014,0,0.5496542,,person
201.57161,36.841095,266.51654,166.54573,0,0.5430314,,person
1381.94,22.540169,1419.455,155.76161,0,0.490763,,person
336.1343,460.00882,389.09225,606.59015,0,0.45660946,,person
938.33496,471.42233,1016.1425,626.5716,0,0.42149395,,person
1746.1399,255.46559,1818.4329,408.74042,0,0.36449382,,person
381.25778,482.636,462.45374,640.435,0,0.32481873,,person
922.615,612.8423,1008.3913,795.2891,0,0.8162156,,person
1169.5464,386.2122,1225.8304,526.3898,0,0.79649234,,person
1818.3486,503.2001,1913.8037,675.6554,0,0.79335475,,person
527.2572,753.39154,626.979,928.93585,0,0.7462544,,person
1251.6829,408.1475,1321.1644,579.3725,0,0.73565817,,person
901.24585,194.31317,956.0145,344.2071,0,0.7234779,,person
679.71014,84.93709,730.07056,217.27672,0,0.71167445,,person
1548.4413,160.89423,1606.8175,300.4542,0,0.6905825,,person
68.237526,109.89458,117.080414,234.79724,0,0.68634397,,person
1827.2161,135.8611,1880.1138,263.27045,0,0.68602353,,person
819.529,0.19483566,861.514,118.7198,0,0.6675851,,person
508.79645,579.6021,587.11816,731.96783,0,0.66505176,,person
1056.878,251.98357,1121.016,394.10434,0,0.64306307,,person
473.8754,17.199268,519.58435,119.59766,0,0.6148235,,person
697.0902,502.42758,771.4613,692.6432,0,0.6124837,,person
1032.1003,398.8356,1081.1444,549.3235,0,0.61064124,,person
0.0785923,615.4386,85.290504,781.8525,0,0.6017098,,person
195.45007,883.2228,310.84177,1080.0,0,0.60066926,,person
865.12213,0.0,903.1537,116.267105,0,0.5912206,,person
1782.2784,136.25693,1830.4784,253.35942,0,0.5848638,,person
1166.0043,102.317116,1221.4883,213.01553,0,0.5722266,,person
721.38654,24.719513,764.14514,148.94376,0,0.55330944,,person
938.59955,474.738,1019.5142,634.954,0,0.5438145,,person
201.26971,36.75934,266.3583,166.58319,0,0.5104415,,person
1382.1707,22.532959,1419.4744,154.93929,0,0.47842586,,person
335.7718,459.25995,389.49008,607.1451,0,0.4581272,,person
1533.4419,0.0,1595.9623,41.25872,0,0.41563886,,person
381.03763,484.2216,464.62985,640.5579,0,0.3191725,,person
1746.5297,256.69247,1819.3016,414.01688,0,0.30847552,,person
1220.9014,0.9467354,1253.759,75.06514,0,0.25666717,,person
1818.5146,502.67313,1917.9395,687.19855,0,0.82263917,,person
1171.3229,389.33133,1227.1909,526.6237,0,0.8090198,,person
922.06793,614.3116,1008.4725,800.3007,0,0.77592266,,person
1548.3354,158.1036,1606.1887,300.38058,0,0.7294901,,person
679.50586,83.977455,730.50604,216.46,0,0.7279793,,person
1252.3491,403.13956,1321.3506,574.609,0,0.7279369,,person
528.0259,756.3595,625.19714,931.45465,0,0.7268697,,person
899.5446,199.30865,958.20575,346.7221,0,0.7111531,,person
67.388405,109.774666,117.16011,235.85211,0,0.68796647,,person
819.4823,0.0,861.31824,118.33019,0,0.66814506,,person
506.93967,582.3403,585.21484,740.148,0,0.6635696,,person
1056.0062,249.57431,1122.9554,391.97223,0,0.65349394,,person
1827.59,136.00644,1880.9374,265.95392,0,0.65188676,,person
1169.791,100.889465,1221.3129,212.02368,0,0.607083,,person
939.62384,476.6456,1021.4482,642.2881,0,0.6030098,,person
864.4843,0.0,903.48083,115.832886,0,0.60232025,,person
1781.9316,136.63853,1830.7593,259.08554,0,0.58580935,,person
1033.3492,393.63574,1082.171,546.06006,0,0.584345,,person
197.4701,887.87164,312.01923,1080.0,0,0.5432311,,person
695.7277,497.84692,769.9303,690.2458,0,0.5233388,,person
721.6095,24.562695,762.97705,147.48418,0,0.5176125,,person
1382.1534,22.39635,1419.6483,155.19597,0,0.5120032,,person
201.52313,37.806244,266.91663,166.51483,0,0.49187174,,person
0.0,617.5317,86.11471,779.85394,0,0.47184715,,person
335.83148,459.10294,389.51816,606.70874,0,0.46017644,,person
476.13184,18.117119,526.68945,120.05946,0,0.45097035,,person
1533.8485,0.13972664,1599.6127,42.33638,0,0.42527816,,person
1746.7716,257.45947,1819.5406,417.10336,0,0.3454093,,person
1220.2943,0.28527832,1254.1886,75.45306,0,0.26920933,,person
381.09122,489.11472,467.35486,640.3385,0,0.2623376,,person
1818.82,511.76166,1915.6556,704.41754,0,0.83971405,,person
919.8829,630.02124,1011.6015,814.94293,0,0.80522627,,person
1171.1497,392.52167,1228.7546,525.85065,0,0.7999298,,person
527.9521,760.1034,626.2164,929.0775,0,0.75548357,,person
1250.1454,399.322,1322.3772,561.65424,0,0.74876934,,person
679.41144,80.54766,731.1356,215.94525,0,0.7058418,,person
1546.6195,155.82346,1605.5374,299.96603,0,0.70145786,,person
64.591484,110.765816,117.60048,236.6824,0,0.69872004,,person
1826.8184,139.16776,1884.2131,268.1705,0,0.68875307,,person
900.761,205.46219,958.7827,353.1667,0,0.68658906,,person
819.59564,0.0,862.6031,118.12669,0,0.6674061,,person
940.44324,479.02267,1024.2865,659.83594,0,0.6305982,,person
1173.06,96.46504,1222.9045,211.10907,0,0.6184695,,person
503.58865,588.16736,585.2042,752.1275,0,0.6136642,,person
1033.3119,388.59952,1081.2214,533.1468,0,0.60617006,,person
1057.008,244.78734,1118.6492,392.11618,0,0.59849966,,person
1782.609,139.25697,1831.5553,260.32132,0,0.59784806,,person
864.9656,0.0,902.94385,116.34991,0,0.58462054,,person
476.23782,19.017826,532.1408,117.342896,0,0.568391,,person
697.7769,492.3384,770.7111,684.2951,0,0.55883497,,person
199.94623,896.35657,310.9921,1079.7623,0,0.52389646,,person
201.3322,39.62888,265.01013,166.16858,0,0.50170887,,person
1382.3333,22.344406,1419.5663,154.53616,0,0.47844273,,person
723.5986,17.107224,761.7213,144.79428,0,0.45693654,,person
336.08102,458.6577,390.24756,607.7858,0,0.42649344,,person
0.13802719,620.3755,88.351715,779.0224,0,0.37237728,,person
1746.6932,258.95206,1820.5005,413.03394,0,0.2905745,,person
1819.3198,515.54156,1916.235,706.69763,0,0.79632336,,person
919.03564,631.9528,1012.01514,819.6755,0,0.79399097,,person
1170.3341,393.83606,1230.4934,525.00116,0,0.7727504,,person
527.6416,762.0257,624.42847,934.4521,0,0.7705885,,person
1251.2264,391.92764,1320.8713,551.9072,0,0.7271978,,person
1545.8947,154.8068,1605.4772,299.80463,0,0.72321546,,person
679.07947,78.73059,733.0435,215.57318,0,0.71717674,,person
1828.2466,139.37901,1885.3425,269.25186,0,0.70545703,,person
901.1583,205.99086,958.4511,353.73416,0,0.70145833,,person
62.535988,111.04439,117.40732,237.8334,0,0.6844199,,person
819.8139,0.0,863.1557,118.29067,0,0.64844775,,person
1782.7742,139.4415,1832.54,261.6297,0,0.6437166,,person
1031.7755,386.1352,1081.599,527.9178,0,0.6375778,,person
1173.7552,96.12577,1223.8778,207.46762,0,0.6302097,,person
944.0265,480.13394,1022.65564,661.9155,0,0.62348425,,person
504.19208,592.59283,584.3205,755.35223,0,0.61725235,,person
477.13522,19.141668,538.1542,117.74776,0,0.59589535,,person
866.9729,0.0,904.4934,113.83491,0,0.5576736,,person
697.4565,490.90268,768.616,680.0947,0,0.552442,,person
1058.3827,242.26904,1118.004,391.50815,0,0.53413635,,person
722.0211,13.780518,763.0863,143.6168,0,0.51598763,,person
1382.2991,22.418106,1419.498,154.76646,0,0.49449363,,person
201.09549,40.739937,264.37042,166.87387,0,0.48325205,,person
336.2231,458.69937,390.27,607.73267,0,0.4661527,,person
0.0,622.8393,90.56058,778.9865,0,0.41707757,,person
203.17026,904.3684,307.53333,1078.5483,0,0.36847812,,person
381.1254,485.61877,465.61743,640.87885,0,0.29669005,,person
700.4717,490.03793,771.09247,631.0523,0,0.2886864,,person
1746.5394,260.45657,1820.202,409.02063,0,0.26626638,,person
477.1765,19.58594,519.8368,116.448326,0,0.2659983,,person
1820.3778,521.1651,1916.3903,712.59033,0,0.806938,,person
1544.3248,153.51318,1604.0894,299.20462,0,0.76216173,,person
918.4312,634.2096,1010.46295,819.6094,0,0.75717646,,person
678.8228,78.19693,736.9327,216.59044,0,0.74158293,,person
527.26434,765.42993,623.4026,944.417,0,0.73770505,,person
1251.6929,387.5961,1319.9264,547.80365,0,0.7336914,,person
901.1787,206.74205,958.65643,354.798,0,0.7032363,,person
1168.1393,396.7262,1231.3237,527.22845,0,0.6910523,,person
61.7654,110.145676,117.30268,238.68443,0,0.68281215,,person
1829.5745,139.1919,1887.5259,269.62793,0,0.6742482,,person
1031.4767,384.64114,1081.3894,522.76196,0,0.66927814,,person
503.17712,596.8696,584.11,760.4227,0,0.6535009,,person
0.0,625.3768,97.49245,783.5472,0,0.64813554,,person
819.297,0.0,863.2716,117.87703,0,0.6275707,,person
940.9324,483.09503,1022.4081,659.68176,0,0.5990001,,person
697.71405,487.67728,766.3886,676.8252,0,0.59649724,,person
1173.9668,96.69777,1223.517,208.18011,0,0.5945072,,person
1783.4905,141.24083,1832.6499,261.80542,0,0.59360385,,person
479.72223,19.361206,541.74316,118.93657,0,0.5626175,,person
867.12036,0.0,904.16223,114.04216,0,0.5509552,,person
203.08202,910.0397,304.5207,1079.3159,0,0.5452337,,person
721.80035,10.9056015,761.27423,143.7054,0,0.54179496,,person
201.21045,40.123505,263.73395,169.00137,0,0.5186005,,person
336.1348,458.3929,389.82068,607.635,0,0.5005051,,person
1382.1527,22.170044,1419.429,154.47949,0,0.47202662,,person
1059.8772,242.08008,1122.3429,390.4889,0,0.46858856,,person
380.84958,484.7265,460.666,640.63275,0,0.32237822,,person
526.50885,769.71,620.39087,954.70404,0,0.78168464,,person
918.39825,636.6837,1008.11444,820.41437,0,0.77382356,,person
1820.8374,525.04913,1918.3949,719.8579,0,0.7628505,,person
1544.9553,152.41882,1603.196,298.48627,0,0.75273985,,person
901.32184,208.7417,959.5402,354.1454,0,0.75216305,,person
678.14594,77.83184,735.36145,216.70445,0,0.75093544,,person
205.40909,913.6991,305.84692,1079.1678,0,0.74006885,,person
1250.3959,385.1089,1319.7646,542.4549,0,0.7380559,,person
696.4045,482.41974,765.1258,669.5742,0,0.70409757,,person
502.35498,599.92017,583.28284,765.64984,0,0.69960713,,person
1032.4181,381.29535,1081.3933,515.7574,0,0.67543185,,person
482.5783,19.160145,540.68024,120.37679,0,0.67347115,,person
1831.2181,140.4657,1889.3223,269.74164,0,0.66377383,,person
61.717827,111.442566,116.334526,239.04529,0,0.66146165,,person
1166.5096,400.92154,1231.5009,532.398,0,0.66108096,,person
1782.487,142.78679,1834.2535,262.8752,0,0.6570228,,person
819.6665,0.0,862.604,117.388,0,0.6385706,,person
0.99199677,628.83624,98.30328,786.8068,0,0.6077564,,person
867.20984,0.0,904.7611,112.37121,0,0.5915405,,person
720.9465,9.468555,761.4637,143.20709,0,0.5743059,,person
1174.2722,94.26837,1225.3545,208.3944,0,0.56001854,,person
942.7394,484.2834,1024.7212,662.1407,0,0.5552771,,person
